oare_id,transliteration,translation,source,trans_processed,is_valid,issues
ee7397e8-13a5-44c1-9674-1276d42c7ff4,[...] a-na en-nam-a-šur ù a-lá-ḫi-im me-er-e šál-ma-a-šur,"... to Ennam-Aššur and Ali-ahum, Šalim-Aššur's sons.",rule_based,[[...]] a-na en-nam-a-šur ù a-lá-ḫi-im me-er-e šál-ma-a-šur,True,[]
eeb8e971-fb13-49da-a229-41ce9810f647,KIŠIB la-qé-pì-im DUMU a-šur-ma-lik,"Seal of Lā-qēpum, son of Aššur-mālik.",rule_based,[SEAL] la-qé-pì-im [SON] a-šur-ma-lik,True,[]
eeb8e971-fb13-49da-a229-41ce9810f647,KIŠIB dan-a-a DUMU a-ta-a,"seal of Dannaya, son of Ataya,",rule_based,[SEAL] dan-a-a [SON] a-ta-a,True,[]
eeb8e971-fb13-49da-a229-41ce9810f647,KIŠIB im-dí-DINGIR DUMU šu-lá-ba-an ša 10 ma-na AN.NA ša i-ku-pì-IŠTAR a-na e-lá-ma i-di-nu 1.66666 ma-na KÙ.BABBAR im-dí-DINGIR il₅-qé šu-ma um-me-a-nu i-ku-pì-IŠTAR ú-la me-er-ú-šu a-na e-lá-ma i-tù-ru im-dí-DINGIR ú-ba-áb-šu,"seal of Imdī-ilum, son of Šu-Labān, that for the 10 minas of tin that Ikūn-pī-Ištar had given to Elamma Imdī-ilum received 1.6666 mina of silver. If the investors of Ikūn-pī-Ištar or his sons raise a claim against Elamma Imdī-ilum will clear him.",rule_based,[SEAL] im-dí-DINGIR [SON] šu-lá-ba-an ša 10 ma-na [TIN] ša i-ku-pì-IŠTAR a-na e-lá-ma i-di-nu 1.66666 ma-na [SILVER] im-dí-DINGIR il₅-qé šu-ma um-me-a-nu i-ku-pì-IŠTAR ú-la me-er-ú-šu a-na e-lá-ma i-tù-ru im-dí-DINGIR ú-ba-áb-šu,False,['number_mismatch']
eecee629-0e99-479c-81ce-a6bda52a2e1f,KIŠIB (d)MAR.TU-ba-ni DUMU ma-na-na KIŠIB pu-šu-ke-en₆ DUMU sú-e-a a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dì-ni-a-tí-ma IGI GÍR ša (d)a-šùr ší-bu-tí-ni ni-dí-in,"Seal of Amurrum-bāni son of Manana, seal of Pūšu-kēn son of Sueyya. The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur's dagger. ",rule_based,[SEAL] {d}MAR.TU-ba-ni [SON] ma-na-na [SEAL] pu-šu-ke-en₆ [SON] sú-e-a a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dì-ni-a-tí-ma [WITNESS] GÍR ša {d}a-šùr ší-bu-tí-ni ni-dí-in,False,['sumerogram_untranslated']
eed94d94-3c42-4370-aac2-a6e71a3424b2,a-na a-šur-na-da sú-in-il₅-šu ù en-na-su-in qí-bi-ma um-ma 0.5 LUGAL-ki-in-ma i-na wa-áš-ḫa-ni-a ni-na-me-er-ma um-ma a-ta-ma TÚG.ḪI.A É.GAL-lúm ú-la it-ba-al a-ta-ma ta-at-ba-al-šu-nu i-nu-mì ú-šé-ṣí-ú-ni a-na-ku lá-šu-a-ku qá-tí É.GAL-lim-ma 4 DUMU um-mì-a-nim iṣ-ba-at-ma É-tí ú-na-dí-du-ma TÚG.ḪI-tí-kà ú-šé-ṣí-ú ṭup-pá-am a ší-a-tí a-TI-a-kum ú ší-bé-a az-ku-ra-kum ší-bé-a a-na ba-áb DINGIR ú-šé-ra-da-ma ṭup-pá-am ša ku-nu-ki-ku-nu ša 4 šu-nu-tí ta-lá-qé a-ḫi a-ta ša a-wa-tim né-nu šu-ma a-na ma-mì-tim ta-pá-li-li mu-ru-úṣ li-bi-kà a-na ša ki-ma ku-a-tí lá-pí-ta-ma lu-ta-mì-ú-ni ṭup-pá-am ša ku-nu-ki-a ša tù-kà-lu-ú a-na ša ki-ma i-a-tí dí-in šu-ma la ta-da-an ša-sí-ḫi-ma lu-ma lá-li-kam ma-aṣ-a-tí-ma a-ma-kam lu ni-ta-wu,"To Aššur-nādā, Suen-ilšu, and Ennam-Suen, thus ... ... Šarrum-kēn: When we met in Wašhaniya yousing said: 'It was not the palace that took the textiles away, it was yousing who took them away!' When it removed them I was not present, the palace itself seized four affiliated traders and they searched my house and removed your textiles. Therefore I drew up a tablet for you and I named you my witnesses. I am ready to lead my witnesses down to the Gate of the god so that you can acquire a tablet with their seals, those of these four men. Please my brother, are we men to fight? If you wish to start a judicial procedure to make me swear, write down your grievances for <your> representatives, so that they can make me swear. Give the tablet with my seal that you have in your possession to my representatives. If you do not wish that, have me transferred here, so that I can come to swear. You have taken the initiative, so let us discuss over there.""",rule_based,a-na a-šur-na-da sú-in-il₅-šu ù en-na-su-in qí-bi-ma um-ma ½ LUGAL-ki-in-ma i-na wa-áš-ḫa-ni-a ni-na-me-er-ma um-ma a-ta-ma [TEXTILE].ḪI.A [HOUSE].GAL-lúm ú-la it-ba-al a-ta-ma ta-at-ba-al-šu-nu i-nu-mì ú-šé-ṣí-ú-ni a-na-ku lá-šu-a-ku qá-tí [HOUSE].GAL-lim-ma 4 [SON] um-mì-a-nim iṣ-ba-at-ma [HOUSE]-tí ú-na-dí-du-ma [TEXTILE].ḪI-tí-kà ú-šé-ṣí-ú ṭup-pá-am a ší-a-tí a-TI-a-kum ú ší-bé-a az-ku-ra-kum ší-bé-a a-na ba-áb DINGIR ú-šé-ra-da-ma ṭup-pá-am ša ku-nu-ki-ku-nu ša 4 šu-nu-tí ta-lá-qé a-ḫi a-ta ša a-wa-tim né-nu šu-ma a-na ma-mì-tim ta-pá-li-li mu-ru-úṣ li-bi-kà a-na ša ki-ma ku-a-tí lá-pí-ta-ma lu-ta-mì-ú-ni ṭup-pá-am ša ku-nu-ki-a ša tù-kà-lu-ú a-na ša ki-ma i-a-tí dí-in šu-ma la ta-da-an ša-sí-ḫi-ma lu-ma lá-li-kam ma-aṣ-a-tí-ma a-ma-kam lu ni-ta-wu,False,"['number_mismatch', 'sumerogram_untranslated']"
eef5c820-6603-4fbf-920a-80eb1fa19a05,um-ma i-… a-na ku-zi-zi-a … qí-bi-ma 2 ma-na KÙ.GI 8 ma-na KÙ.BABBAR ku-zi-zi-a ub-lam KÙ.GI-kà ta-dí-in ší-im-šu … KÙ.BABBAR … [...] x x x-ku-um mì-ma a-nim bé-lá-num ú (d)IM-ba-ni i-ra-dí-ú-ni-kum,From I... to ... and Kuziziya: Kuziziya brought 2 minas of gold and 8 minas of silver. Your gold has been sold; its price was ... to you. All this Bēlānum and Adad-bāni lead to you.,rule_based,um-ma i-[...] a-na ku-zi-zi-a [...] qí-bi-ma 2 ma-na [GOLD] 8 ma-na [SILVER] ku-zi-zi-a ub-lam [GOLD]-kà ta-dí-in ší-im-šu [...] [SILVER] [...] [[...]] [?] [?] [?]-ku-um mì-ma a-nim bé-lá-num ú {d}IM-ba-ni i-ra-dí-ú-ni-kum,True,[]
ef2c3a21-2451-436b-b1a3-16b8574ff27a,1.3333300000000001 ma-na KÙ.BABBAR a-mu-ru-um i li-bi₄ a-da-da x um … DUMU šu-… 0.33333 ma-na KÙ.BABBAR ta-… ša a-lá-ḫi-im iš-tù ḫa-mu-uš-tim ša kur-ub-IŠTAR DINGIR ša-pá-tám i-li-ik KÙ.BABBAR il₅-qé,1.3333 mina of checked silver is owed by Adada.,rule_based,1.3333300000000001 ma-na [SILVER] a-mu-ru-um i li-bi₄ a-da-da [?] um [...] [SON] šu-[...] ⅓ ma-na [SILVER] ta-[...] ša a-lá-ḫi-im iš-tù ḫa-mu-uš-tim ša kur-ub-IŠTAR DINGIR ša-pá-tám i-li-ik [SILVER] il₅-qé,False,"['length_ratio', 'number_mismatch', 'sumerogram_untranslated']"
ef414475-5830-4ac3-9779-e4ea930f63fc,x GÍN KÙ.BABBAR iš-tù ḫa-muš-tim ša en-na-nim ku-zi-zi-a il₅-qé-ma a-na ITU.6.KAM 6 … i-ša-qal ù a-na ku-zi-zi-a ki-a-ma i-lá-qé-ú-ma i-ša-qú-lu 1.3333300000000001 GÍN KÙ.BABBAR ša ri-ik-sú i-na É-bé-tí-šu ḪI-li-qú-ni i-dí-a-šùr i-ša-qal,"Kuziziya received x shekels of silver in the week of Ennānum, and he will pay back in 6 months ... also, they will receive in this way for (?) Kuziziya and pay. Iddin-Aššur will pay 1.3333 shekel of silver concerning a package that was lost in his house.",rule_based,[?] [SHEKEL] [SILVER] iš-tù ḫa-muš-tim ša en-na-nim ku-zi-zi-a il₅-qé-ma a-na [MONTH].6.KAM 6 [...] i-ša-qal ù a-na ku-zi-zi-a ki-a-ma i-lá-qé-ú-ma i-ša-qú-lu 1.3333300000000001 [SHEKEL] [SILVER] ša ri-ik-sú i-na [HOUSE]-bé-tí-šu ḪI-li-qú-ni i-dí-a-šùr i-ša-qal,False,['number_mismatch']
ef6b0eca-8778-48e3-9e46-a82e9e114572,11.25 GÍN iš-tí a-šur-ba-ni 11 GÍN iš-tí PUZUR₄-a-šur 9 GÍN KÙ.BABBAR ša DAM ḫa-ar-ša-a a-na a-šur-mu-ta-pì-il₅ ḫa-bu-la-at-ni me-eḫ-ra-tim a-dí-šu-um a-na ṣé-er 12 GÍN 13 GÍN KÙ.BABBAR a-na a-šur-mu-ta-pì-il₅,"11 1 / 4 shekels due from Aššur-bāni; 11 shekels due from Puzur-Aššur; 9 shekels of silver which haršāya's wife owes to Aššur-mūtappil, its equivalent I gave to him. In addition to 12 shekels 13 shekels of silver for Aššur-mūtappil.",rule_based,11.25 [SHEKEL] iš-tí a-šur-ba-ni 11 [SHEKEL] iš-tí PUZUR₄-a-šur 9 [SHEKEL] [SILVER] ša [WIFE] ḫa-ar-ša-a a-na a-šur-mu-ta-pì-il₅ ḫa-bu-la-at-ni me-eḫ-ra-tim a-dí-šu-um a-na ṣé-er 12 [SHEKEL] 13 [SHEKEL] [SILVER] a-na a-šur-mu-ta-pì-il₅,True,[]
efb686cb-5e48-42f7-afc5-61b89b1a6e1f,KIŠIB a-ta-tí-a DUMU en-na-nim KIŠIB a-ḫu-wa-qar DUMU a-šur-SIPA KIŠIB a-mur-a-šur DUMU šu-iš-ḫa-ra KIŠIB (d)a-šur-(d)UTU-ši DUMU ili₅-ba-ni ša a-al-DU₁₀ a-na a-mur-a-šur iṣ-bu-tù-ni-a-tí um-ma a-al-DU₁₀-ma a-na a-mur-a-šur-ma KÙ.BABBAR a-ta ú šu-IŠTAR qá-tám mì-iš-la i-na ša ip-ṭí-ri-i ša-qá-lá-am la qá-bi₄-a-tù-nu um-ma a-mur-a-šur-ma ke-na qá-bi₄-a-ni ú i-na né-me-lim-x ša-li-iš-tám áš-du-na-kà i-zu-a-az ú a-na i-bi₄-sà-e ša-li-iš-tám i-za-az,"Seal of Atatiya, son of Ennānim, seal of Ahu-waqar, son of Aššur-rē'ī, seal of Amur-Aššur, son of Šu-Išhara, seal of Aššur-šamšī, son of Ilī-bāni, to the effect that Āl-ṭāb seized us against Amur-Aššur. Āl-ṭāb seized us against Amur-Aššur. Āl-ṭāb said to Amur-Aššur: 'Have you and Šu-Ištar not promised  to pay silver, each as his share half of what was the ransom?' Amur-Aššur answered: 'Yes, we have promised it and also that he (each?) would get a one-third share of the profit, as ... ... ... ... ... ... and also would take for his account one third of the losses'.",rule_based,[SEAL] a-ta-tí-a [SON] en-na-nim [SEAL] a-ḫu-wa-qar [SON] a-šur-SIPA [SEAL] a-mur-a-šur [SON] šu-iš-ḫa-ra [SEAL] {d}a-šur-{d}UTU-ši [SON] ili₅-ba-ni ša a-al-DU₁₀ a-na a-mur-a-šur iṣ-bu-tù-ni-a-tí um-ma a-al-DU₁₀-ma a-na a-mur-a-šur-ma [SILVER] a-ta ú šu-IŠTAR qá-tám mì-iš-la i-na ša ip-ṭí-ri-i ša-qá-lá-am la qá-bi₄-a-tù-nu um-ma a-mur-a-šur-ma ke-na qá-bi₄-a-ni ú i-na né-me-lim-[?] ša-li-iš-tám áš-du-na-kà i-zu-a-az ú a-na i-bi₄-sà-e ša-li-iš-tám i-za-az,True,[]
efc3ed8c-e0a0-4902-8a5d-226001b68d96,KIŠIB ka-ku-a DUMU i-dí-IŠTAR KIŠIB PUZUR₄-(d)IŠKUR DUMU i-dí-IŠTAR KIŠIB na-ra-am-a-šùr DUMU ì-dí-ba-ni KIŠIB ḫa-na-na DUMU DINGIR-kur-ub 0.33333 ma-na 5 GÍN KÙ.BABBAR ṣa-ru-pá-am ša ik-ri-bi ša me-er-ú DINGIR-kur-ub i-ṣé-er en-na-sú-in DUMU a-mur-(d)UTU ir-ší-ú-ni ki-ma me-er-e DINGIR-kur-ub KÙ.BABBAR ù ṣí-ba-sú ḫa-na-na ša-bu ṭup-pu-um ša 0.33333 ma-na 5 GÍN KÙ.BABBAR ša ḫu-bu-ul en-na-sú-in ša e-li-a-ni sà-ar šu-ma me-er-ú DINGIR-kur-ub a-na en-na-sú-in i-tù-ru-ú ḫa-na-na ú-ba-áb-šu KÙ.BABBAR ša IGI en-na-nim ù DUMU x i-dí-nu-šu-ni,"Seal of Kakua, son of Iddin-Ištar",rule_based,[SEAL] ka-ku-a [SON] i-dí-IŠTAR [SEAL] PUZUR₄-{d}IŠKUR [SON] i-dí-IŠTAR [SEAL] na-ra-am-a-šùr [SON] ì-dí-ba-ni [SEAL] ḫa-na-na [SON] DINGIR-kur-ub ⅓ ma-na 5 [SHEKEL] [SILVER] ṣa-ru-pá-am ša ik-ri-bi ša me-er-ú DINGIR-kur-ub i-ṣé-er en-na-sú-in [SON] a-mur-{d}UTU ir-ší-ú-ni ki-ma me-er-e DINGIR-kur-ub [SILVER] ù ṣí-ba-sú ḫa-na-na ša-bu ṭup-pu-um ša ⅓ ma-na 5 [SHEKEL] [SILVER] ša ḫu-bu-ul en-na-sú-in ša e-li-a-ni sà-ar šu-ma me-er-ú DINGIR-kur-ub a-na en-na-sú-in i-tù-ru-ú ḫa-na-na ú-ba-áb-šu [SILVER] ša [WITNESS] en-na-nim ù [SON] [?] i-dí-nu-šu-ni,False,"['length_ratio', 'number_mismatch', 'sumerogram_untranslated']"
efe346d4-89b6-4e35-9ff8-7b58abc1bc74,um-ma wa-ak-lúm-ma a-na kà-ri-im kà-ni-iš-ki qí-bí-ma a-lu-um dì-nam IGI GIŠ.GAG-en GAL-en i-na ḫa-am-ri-im i-dì-ma i-dí-sú-in DUMU i-ba-a-a ra-bi-ṣa-am e-ḫa-az-ma … ša-lim-a-šùr DUMU i-sú-ri-ik [...] x x ri-im-… li-mu-um DINGIR-šu-GAL DUMU ba-zi-a šu-ku-bu-um DUMU a-šùr-i-dí ra-bi-ṣí,"From the  to the Kanesh colony: The City assembly has passed a verdict in front of the two great pegs in the sacred precinct stating that Iddin-Suen son of Ibaya may hire an attorney, and ... Šalim-Aššur son of Issu-arik ... The eponymy of Ilšu-rabi son of Baziya. Šu-Kūbum son of Aššur-idī is my attorney.",rule_based,um-ma wa-ak-lúm-ma a-na kà-ri-im kà-ni-iš-ki qí-bí-ma a-lu-um dì-nam [WITNESS] GIŠ.GAG-en GAL-en i-na ḫa-am-ri-im i-dì-ma i-dí-sú-in [SON] i-ba-a-a ra-bi-ṣa-am e-ḫa-az-ma [...] ša-lim-a-šùr [SON] i-sú-ri-ik [[...]] [?] [?] ri-im-[...] li-mu-um DINGIR-šu-GAL [SON] ba-zi-a šu-ku-bu-um [SON] a-šùr-i-dí ra-bi-ṣí,False,['sumerogram_untranslated']
f013c6d4-a43a-4de3-9809-6f704b138bad,um-ma tù-ra-mì-ili₅-ma a-na en-um-a-šùr ù šu-ku-bi-ma qí-bi-ma 35 ma-na AN.NA i li-bi a-šùr-ma-lik ù a-ḫa-ma 27 ma-na AN.NA i li-bi a-šur-ma-lik ú šu-ku-bi-im i-ba-ší ŠU.NÍGIN 1 GÚ 2 ma-na AN.NA a-ṣé-er a-šur-ma-lik ṭí-iḫ-a-ma AN.NA lu-šé-bi-lu-nim,"From Tūram-ilī to Ennam-Aššur and Šu-Kūbum: 35 minas of tin is in the possession of Aššur-malik, and, further, 27 minas of tin is in the possession of Aššur-malik and Šu-Kūbum - in all: 1 talent 2 minas of tin. Approach Aššur-malik and have them send me the tin.",rule_based,um-ma tù-ra-mì-ili₅-ma a-na en-um-a-šùr ù šu-ku-bi-ma qí-bi-ma 35 ma-na [TIN] i li-bi a-šùr-ma-lik ù a-ḫa-ma 27 ma-na [TIN] i li-bi a-šur-ma-lik ú šu-ku-bi-im i-ba-ší [TOTAL] 1 [TALENT] 2 ma-na [TIN] a-ṣé-er a-šur-ma-lik ṭí-iḫ-a-ma [TIN] lu-šé-bi-lu-nim,True,[]
f0286b3b-ac61-46fb-b7a7-9afbb73abe91,um-ma šu-IŠTAR-ma ù la-qé-pu-um-ma a-na tám-kà-ri-im qí-bi-ma 10 ma-na KÙ.BABBAR ni-is-ḫa-sú DIRI ša-du-a-sú ša-bu ku-nu-ki-kà i-dí-a-bu-um ub-lam ŠÀ.BA 1 GÚ 5 ma-na 6 GÍN AN.NA ku-nu-ku 15.66666 GÍN.TA KÙ.BABBAR-ap-šu 4 ma-na 9.33333 GÍN 40 TÚG.ḪI.A ša qá-tim 2.33333 ma-na KÙ.BABBAR it-bu-lu 15.33333 ma-na 5 GÍN AN.NA qá-tim 15 GÍN.TA KÙ.BABBAR-ap-šu 1 ma-na 1.66666 GÍN 2 ANŠE ṣa-lá-mu 0.66666 ma-na 6 GÍN KÙ.BABBAR it-bu-lu 0.5 ma-na KÙ.BABBAR be-ú-lá-at 1 sà-ri-dim i-dí-a-bu-um il₅-qé 2 GÍN lu-bu-šu ša-bu 5 GÍN KÙ.BABBAR wa-ṣí-tám ni-dí-in 5 GÍN KÙ.BABBAR ú-nu-ut ANŠE 1 GÍN ša sà-e-tim KÙ.BABBAR ga-am-ra-kum mì-ma a-nim ku-nu-ki-ni i-dí-a-bu-um i-ra-dí-a-kum,"From Šu-Ištar and Lā-qēp to the merchant: Iddin-abum brought 10 minas of silver, its import duty added, its transport tariff paid for, under your seal. Thereof: 1 talent 5 minas 6 shekels of sealed tin at the rate in silver 15.6666 to 1, in silver: 4 minas 9.3333 shekels; 40 ordinary textiles cost 2.3333 minas of silver; 15.3333 minas 5 shekels of expense-tin at the rate 15 to 1, in silver: 1 mina 1.6666 shekels; 2 black donkeys cost 0.6666 mina 6 shekels of silver; Iddin-abum received 0.5 mina of silver, the working capital of a packer; he was paid 2 shekels for his clothing; we gave 5 shekels for the export duty; 5 shekels of silver: harness for the donkeys; 1 shekel: of the . The silver has been spent for you. Iddin-abum leads all this to you under our seals.",rule_based,um-ma šu-IŠTAR-ma ù la-qé-pu-um-ma a-na tám-kà-ri-im qí-bi-ma 10 ma-na [SILVER] ni-is-ḫa-sú DIRI ša-du-a-sú ša-bu ku-nu-ki-kà i-dí-a-bu-um ub-lam ŠÀ.BA 1 [TALENT] 5 ma-na 6 [SHEKEL] [TIN] ku-nu-ku 15.66666 [SHEKEL].TA [SILVER]-ap-šu 4 ma-na 9.33333 [SHEKEL] 40 [TEXTILE].ḪI.A ša qá-tim 2.33333 ma-na [SILVER] it-bu-lu 15.33333 ma-na 5 [SHEKEL] [TIN] qá-tim 15 [SHEKEL].TA [SILVER]-ap-šu 1 ma-na 1.66666 [SHEKEL] 2 [DONKEY] ṣa-lá-mu ⅔ ma-na 6 [SHEKEL] [SILVER] it-bu-lu ½ ma-na [SILVER] be-ú-lá-at 1 sà-ri-dim i-dí-a-bu-um il₅-qé 2 [SHEKEL] lu-bu-šu ša-bu 5 [SHEKEL] [SILVER] wa-ṣí-tám ni-dí-in 5 [SHEKEL] [SILVER] ú-nu-ut [DONKEY] 1 [SHEKEL] ša sà-e-tim [SILVER] ga-am-ra-kum mì-ma a-nim ku-nu-ki-ni i-dí-a-bu-um i-ra-dí-a-kum,True,[]
f06a66fe-56e3-4f0a-9d4f-14ffae1c79a4,um-ma en-um-a-šur-ma a-na en-na-sú-in ù DINGIR-ba-ni qí-bi-ma šál-ma-ku lu ḫa-dí-a-ni₇ mì-ma i-ṣé-ri-a šál-ma-a-šur lá il₅-qé É a-bi-ni a-na-ku ù a-tù-nu na-am-ra-ni a-pu-tum tí-ib-a-ni-ma a-tal-kà-nim 1 GÍN KÙ.BABBAR ší-tám ša DINGIR-ba-ni en-na-sú-in ub-lam ša i-na-sú-in LUGAL-(d)IM mì-ma lá ub-lam ù šu-ma be-ú-lá-tí-ku-nu ba-at-qá-tù-nu a-na-ku ú-ša-ba iš-tí a-ba-ba ta-ma-ku,"From Ennam-Aššur to Enna-Suen and Ili-bāni: I am well. Let us be glad! Šalim-Aššur took nothing on my account. As for our paternal house, I and you are happy! Urgent, set out and come. Enna-Suen has brought 1 shekel of silver the rest that belongs to Ilī-bāni. Šar-Adad has not brought anything belonging to Enna-Suen. Also, if you are in arrears with your working capitals, I shall personally pay them. I have sworn together with Ababa.",rule_based,um-ma en-um-a-šur-ma a-na en-na-sú-in ù DINGIR-ba-ni qí-bi-ma šál-ma-ku lu ḫa-dí-a-ni₇ mì-ma i-ṣé-ri-a šál-ma-a-šur lá il₅-qé [HOUSE] a-bi-ni a-na-ku ù a-tù-nu na-am-ra-ni a-pu-tum tí-ib-a-ni-ma a-tal-kà-nim 1 [SHEKEL] [SILVER] ší-tám ša DINGIR-ba-ni en-na-sú-in ub-lam ša i-na-sú-in LUGAL-{d}IM mì-ma lá ub-lam ù šu-ma be-ú-lá-tí-ku-nu ba-at-qá-tù-nu a-na-ku ú-ša-ba iš-tí a-ba-ba ta-ma-ku,True,[]
f09d22e9-efb1-4145-b5df-bc85afeb29cb,3 GÍN KÙ.BABBAR i li-bi ku-ku-lá-nim a-ḫa-ma 0.75 GÍN KÙ.BABBAR šu-ut-ma …,3 shekels of silver is owed by Kukkulānum.,rule_based,3 [SHEKEL] [SILVER] i li-bi ku-ku-lá-nim a-ḫa-ma ¾ [SHEKEL] [SILVER] šu-ut-ma [...],False,['number_mismatch']
f0a43241-7539-4c9b-baaa-4e39090e08fe,a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dí-ni-ma IGI GÍR ša a-šùr ší-bu-tí a-dí-in IGI šu-IŠTAR DUMU šu-a-a DINGIR-ba-ni DUMU ú-zu-a tap-pá-i,The Kanesh colony gave me for these proceedings and I gave my testimony before Aššur's dagger.,rule_based,a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dí-ni-ma [WITNESS] GÍR ša a-šùr ší-bu-tí a-dí-in [WITNESS] šu-IŠTAR [SON] šu-a-a DINGIR-ba-ni [SON] ú-zu-a tap-pá-i,False,['sumerogram_untranslated']
f14f3479-31a5-4f13-a721-3b0eec97a895,0.33333 ma-na KÙ.BABBAR ší-im 2 TÚG.ḪI.A ša šé-ep PUZUR₄-a-šùr ša a-šur-be-el-a-wa-tim a-na a-lá-ḫi-im ú-šé-bi-lá-ni KÙ.BABBAR šu-IŠTAR ú-bi₄-il₅-šu-um 0.5 ma-na KÙ.BABBAR a-na lá-ma-sí 1 GÍN KÙ.BABBAR a-na ì-lí-e-mu-qí DUMU ku-ku-lá-nim 1 GÍN KÙ.BABBAR a-na a-bi-a-a DUMU ša-lim-a-ḫi-im mì-ma a-nim a-na šu-IŠTAR ip-qí-id-ma a-na a-lim(ki) ú-bi₄-il₅ IGI a-dí-da IGI be-lúm-ba-ni,"0.3333 mina of silver, the price of 2 textiles transported by Puzur-Aššur that Aššur-bēl-awātim sent to Ali-ahum - Šu-Ištar brought him the silver.",rule_based,⅓ ma-na [SILVER] ší-im 2 [TEXTILE].ḪI.A ša šé-ep PUZUR₄-a-šùr ša a-šur-be-el-a-wa-tim a-na a-lá-ḫi-im ú-šé-bi-lá-ni [SILVER] šu-IŠTAR ú-bi₄-il₅-šu-um ½ ma-na [SILVER] a-na lá-ma-sí 1 [SHEKEL] [SILVER] a-na ì-lí-e-mu-qí [SON] ku-ku-lá-nim 1 [SHEKEL] [SILVER] a-na a-bi-a-a [SON] ša-lim-a-ḫi-im mì-ma a-nim a-na šu-IŠTAR ip-qí-id-ma a-na a-lim{ki} ú-bi₄-il₅ [WITNESS] a-dí-da [WITNESS] be-lúm-ba-ni,False,"['number_mismatch', 'sumerogram_untranslated']"
f1ff7ea8-3705-4f1c-86ff-e0d2be46edbd,1 GÍN KÙ.BABBAR be-lúm-ba-ni 1.5 GÍN KÙ.BABBAR a-šur-iš-tí-kál 1.5 GÍN en-na-sú-in 1 GÍN KÙ.BABBAR be-lá-num 1 GÍN e-lá-lí 1.5 GÍN a-šur-ma-lik 1 GÍN šu-sú-in,1 shekel of silver: Bēlum-bāni;,rule_based,1 [SHEKEL] [SILVER] be-lúm-ba-ni 1.5 [SHEKEL] [SILVER] a-šur-iš-tí-kál 1.5 [SHEKEL] en-na-sú-in 1 [SHEKEL] [SILVER] be-lá-num 1 [SHEKEL] e-lá-lí 1.5 [SHEKEL] a-šur-ma-lik 1 [SHEKEL] šu-sú-in,False,"['length_ratio', 'number_mismatch']"
f20aa66a-6008-40fa-a003-4c651af28abd,um-ma en-um-a-šur-ma a-na ma-num-ba-lúm-A-šur ú en-um-a-šur qí-bi₄-ma a-na en-um-a-šur ṭup-pu-um ša 5 ma-na KÙ.BABBAR PUZUR₄-a-na i-ṣé-er a-šur-ta-ak-lá-ku i-šu-ú i be-tí-kà i-ba-ší a-ma-kam ṭup-pì-a bí-ri-ma šu-ma ṭup-pu-um i-ba-ší en-um-a-šur kà-li-im-šu-ma ù iš-tí-kà-ma ṭup-pu-um li-bi₄-ší ú tí-ir-ta-ak-nu a-ṣé-ri-a li-li-kam,"From Enam-Aššur to Mannum-balum-Aššur and Ennam-Aššur; specifically to Ennam-Aššur: A tablet stating that Aššur-taklāku owes 5 minas of silver to Puzur-Anna is in your house. Look at my tablets there, and if the tablet is indeed there, show it to Ennam-Aššur and then let the tablet be in your possession. Also, send word to me.",rule_based,um-ma en-um-a-šur-ma a-na ma-num-ba-lúm-A-šur ú en-um-a-šur qí-bi₄-ma a-na en-um-a-šur ṭup-pu-um ša 5 ma-na [SILVER] PUZUR₄-a-na i-ṣé-er a-šur-ta-ak-lá-ku i-šu-ú i be-tí-kà i-ba-ší a-ma-kam ṭup-pì-a bí-ri-ma šu-ma ṭup-pu-um i-ba-ší en-um-a-šur kà-li-im-šu-ma ù iš-tí-kà-ma ṭup-pu-um li-bi₄-ší ú tí-ir-ta-ak-nu a-ṣé-ri-a li-li-kam,True,[]
f2657351-d223-4cc1-a8d6-d2a91da7404b,KIŠIB e-lá-ma DUMU i-dí-sú-en₆,"Seal of Elamma, son of Iddin-Suen,",rule_based,[SEAL] e-lá-ma [SON] i-dí-sú-en₆,True,[]
f2657351-d223-4cc1-a8d6-d2a91da7404b,KIŠIB zu-za-a DUMU i-sí-ḫi-im,"seal of Susāya, son of Isihum,",rule_based,[SEAL] zu-za-a [SON] i-sí-ḫi-im,True,[]
f2657351-d223-4cc1-a8d6-d2a91da7404b,KIŠIB en-na-sú-en₆ DUMU ku-ku-ra-nim ṭup-pu-um ša a-wi-it e-lá-ma zu-za-a ù en-na-sú-en₆,"seal of Ennam-Suen, son of Kukurānum. Tablet of the declared value (of the goods) of Elamma, Susaya and Ennam-Suen.",rule_based,[SEAL] en-na-sú-en₆ [SON] ku-ku-ra-nim ṭup-pu-um ša a-wi-it e-lá-ma zu-za-a ù en-na-sú-en₆,True,[]
