oare_id,src,tgt
5f6f7bf9-e325-4e81-a3e4-f43e9c190b55,1 GU 17 ma-na URUDU u 0.5 ma-na KU.BABBAR ki-is-da-ti-a sa a-na a-sur-na-da u u-zu-a e-zi-bu 25 ma-na URUDU a-sur-na-da il5-qe 10 ma-na a-la-hu-um ku-ri-um il5-qe si-tu-um is-ti-su-nu i-ba-si 6 ma-na URUDU si-im ep-ri a-na u-zu-a e-zi-ib,"As to the 1 talent 17 minas of copper and 0.5 mina of silver, my earnings which I left with Aššur-nādā and Uzuwa — Aššur-nādā took 25 minas of copper; Ali-ahum, ""Shorty"", took 10 minas. The remainder is with them. I left 6 minas of copper, the price of rations, with Uzuwa."
5f7e2790-4be0-4022-b98b-45ac065ce4d2,1 ma-na 15 GIN KU.BABBAR i li-bi sa-ri-sa a-la-hi-nim 0.66666 ma-na 5 GIN KU.BABBAR a-ni i-sa-qal 0.5 ma-na KU.BABBAR a-na sa u-su-me-e i-sa-qal 5 e-re-qa-tim sa e-se-e a-ni i-sa-da-dam IGI e-ri-si-im,"1 mina 15 shekels of silver is owed by Šariša, the miller. He will pay 0.6666 minas 5 shekels of silver now. 0.5 mina of silver he will pay at the festival of Usmû."
5f81c1a9-dd68-4142-bc75-10146670495e,5 GIN KU.BABBAR sa si-im 2 UDU is-ti PUZUR4-e-nam,5 shekels of silver from the price of 2 sheep is owed by Puzur-Ennam.
5fafe1e4-e887-4311-b1f6-6f711318a4c3,a-na a-di-da u a-la-hi-im qi-bi-ma um-ma SIG5-pi-a-sur-ma i-na (d)UTU-si a-ba-a e-ra-ba-ni ANSE-ri u su-ha-ru la i-bi-tu tur4-da-ni-su-nu KU.BABBAR si-im 1 su-ba-tim u URUDU li-ib-si su-ba-tam is-ti-in u si-na di-na-ma 1.5 ma-na <gap> su ti pa-ni-u-tim la ta-di-na u-la AN.NA,"To Adida and Ali-ahum from Damiq-pī-Aššur: The day Abaya arrives you must not let my donkeys and servants rest - send them! Let the silver, the price of 1 textile and the copper stay. Sell a couple of textiles and send me 1.5 mina with Abaya for me to dispose over. It is on the Narrow Track that I have left. My dear lords, as to the silver that I to Ṭāb-ṣill-Aššur, pay when PN arrives. If you have not sold the former textiles, either the tin ... for my expenses for the Narrow Track ..."
5fb739e9-c080-4568-bece-30fa704af395,xxx a xxxx xx la xxxx DUMU dan-a-sur xxx <unk> ma-na 1 GIN KU.BABBAR xx-a-sur DUMU sa-lim-a-xx <unk> -5 ma-na URUDU i-na a-ba-an ma-tim 1 GIN KU.BABBAR a-na u-su-ur-sa-a-sur DUMU da-mu-ma 2 me-at LA 5 ma-na URUDU a-na lu-lu mi-ma a-nim a-hu-bu-ul a-sur-DU10 a-sur-(d)UTU-si e-pu-ul a-ha-ma 17 GIN KU.BABBAR tu-di-na-tim i-sa-am 0.5 xxx-du a-sur-(d)UTU-si xxx a a-na a-sur-DU10 i-di-in a-ha-ma 2.5 ma-na KU.BABBAR ku-nu-ki sa a-sur-(d)UTU-si a-na a-la-hi-im a-na a-sur-DU10 ip-qi-id i-na KU.BABBAR sa e-pu-lu <unk> -2+0.66666 ma-na KU.BABBAR KI a-la-bi4-im DUMU ma-nu-a <unk> ma-na KI pa-na-ka <unk> -5 ma-na URUDU si-im ki-ra-nim xx ka-si-im 31.5 ma-na si-im ki-ra-nim u <unk> xx xxx-im ki DUMU xxx xxxx URUDU KI xxx xxxxxxx <gap> <gap> PUZUR4-a-sur <gap> -sa-lim DUMU <gap> PUZUR4.ISTAR DUMU <gap> DUMU e-la-ma hi-na-a <gap>,"... ... ... ... Dān-Aššur ... ... ... [x] mina(s) 1 shekel of silver [for ...]-Aššur, son of Šalim-A[... ...]; [x+]5 minas of copper by the local weight; 1 shekel of silver for Uṣur-ša-Aššur, son of Damuma; 195 minas of copper for Lullu. All this Aššur-šamšī paid for the debt of Aššur-ṭāb. Separately he bought for 17 shekels of silver dress-pins; 0.5 ... ... ... ... Aššur-šamšī ... ... ... ... gave to Aššur-ṭāb. Separately 2.5 minas of silver under the seals of Aššur-šamšī Aššur-ṭāb entrusted to Ali-ahum. Of the silver he paid [x+]2.6666 minas of silver are [with] Ali-abum, son of Manua, [x] minas with Panaka. [x+]5 minas of copper, the price of wine [for?] the official, 31.5 minas, [price of] wine and ... ... ... ... ... ... ... ... ... are with the son of ... ... ... ... ... ... ... ... copper with ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ...... ... ... ... ... ... ... ... ... ... Puzur-Aššur, ... ... ... ... ... ... ... ... ... ... ... ...-šalim, son of ... ... ... ... ... ... ... ... ... Puzur-Ištar, son of ... ... ... ... son of Elamma, hinnāya ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ..."
607533f6-9ad2-4fd8-a18d-124fe2098dd4,5 ma-na AN.NA u 0.66666 ma-na KU i li-bi i-di-a-bi4-im u su-ut u-ku-ul-tam sa is-tu ha-hi-im a-di ka-ni-is <gap> IGI a-sur-UTU-si,5 minas of tin and 0.6666 minas of silver is owed by Iddin-abum. He also (owes for) the food for a trip from hahhum to Kanesh. ...Witnessed by Aššur-šamšī.
6097bb85-b3ab-424d-9e8a-7f3cb8c4d85b,1 ma-na KU.BABBAR sa-ru-pu-um i-se-er xxxx DUMU ku-um-da-nim DAM.GAR i-su IGI i-ku-nim DUMU u- <gap> IGI a-sur-na-da DUMU <gap> na bi <unk> <unk> ITU.KAM a-la-na-tim li-mu-um a-sur-SIG5 <unk> ma-na KU.BABBAR i-se-er DUMU ku- <gap> IGI <gap> <unk> xxx SIG5 is-tu ha-mus-tim sa u-si-ha-tim u <unk> - <unk> 0.33333 ma-na KU.BABBAR sa-ru-pu-um i-se-er a-la-hi-im sa <gap> i-ri-sum i-su IGI ga- <gap> IGI am-ri-a IGI a-ta- <gap> is-tu ha-mus-tim sa ba-bi-lim u na-ra-am-ZU 0.33333 ma-na LA 2 GIN KU.BABBAR sa-ru-pu-um i-se-er PUZUR4.ISTAR DUMU su-a-nim i-ri-sum i-su IGI mu-su-e-ni IGI a-ta-a is-tu ha-mus-tim sa a-sur-i-mi-ti u a-mur-ISTAR 15 GIN KU.BABBAR i-se-er zu-ba e-ri-sum i-su IGI RI-ma-si DUMU su-ku-bi-im IGI DINGIR- <unk> ku la ni DUMU a-sur- <unk> ITU.KAM <gap> li-mu-um <gap> 13 <gap> 8 GIN KU.BABBAR IGI su-nu-nu IGI ba-ba-li <gap> i-se-er a-bu-sa-lim DUMU <gap> i-ri-sum i-su ITU.KAM qa-ra-a-tim <unk> <unk> xxx bu-za- <unk> IGI su-nu-nu DUMU a-xx IGI zi-xx DUMU a-sur-ni-su,"... son of Kumdānum owes 1 mina of refined silver to the merchant. Witnessed by Ikūnum son of U..., by Aššur-nādā son of ... Month Allanātum, eponymy Aššur-damiq. ... Reckoned from the week of Ušihatum ... Al-ahum of ... owes 0.3333 mina of silver to Irišum. Witnessed by Ga..., by Amriya, by Ata... Reckoned from the week of Babilum and Narām-Sīn. Puzur-Ištar son of Šu-Anim owes 18 shekels of silver to Irišum. Witnessed by Mušueni, by Ataya. Reckoned from the week of Aššur-imittī and Amur-Ištar. Zuba owes 15 shekels of silver to Irišum. Witnessed by Rimaši(?) son of Šu-Kūbum, by ... son of Aššur-... 8 shekels of silver ... Witnessed by Šu-Nūnu, by Šu-Kūbum. Abu-šalim owes ... to Irišum. Month Qarra'ātum, eponymy ... Witnessed by Šu-Nūnu son of A..., by Zi... son of Aššur-nīšu."
60b64ff8-dced-486b-aa67-fa10378450ed,a-na e-la-ma qi-bi-ma um-ma a-hu-wa-qar a-di tup-pi-im sa ta-as-pu-ra-ni um-ma a-ta-ma KISIB a-la-hi-im a-na e-la-ma la-pi-it tup-pu-um i li-bi4 tup-pe-ka i-ba-si ha-na-a u id-na-a ik-nu-ku-su su-ma xx <unk> -tu-ru-ma xx-am se-bi4-la-am-ma xx ma-la ta- <unk> xx xxx xx xxx (large break),"Say to Elamma, thus Ahu-waqar: As for the tablet about which you wrote me as follows: ""'Seal of Ali-ahum, to Elamma' is written (on it)"", that tablet is to be found among your tablets, hanāya and Idnāya have sealed it. If ... return? send me ... whatever you ..."""
60df6072-d6c2-4c92-8644-7d9938aeb3d6,10 ma-na KU.BABBAR sa-ru-pa-am ma-as-ka-tam i-se-er a-sa-nim <unk> su-ha-ri-su u ku-li-a DUMU a-la-bi-im i-su-u a-na sa-na-at KU.BABBAR i-sa-qal ITU.1.KAM qa-ra-a-tum li-mu-um i-na-su-in DUMU i-di-a-bi-im,"10 minas of refined silver, on which a claim rests, is owed by Asanum, his servant, to Kuliya son of Ali-abum. He will pay the silver in one year. Month VIII, eponymy of Ennam-Suen, son of Iddin-abum."
60ef4f11-37a2-418e-83d2-94b993c03f71,a-na i-di-ku-bi-im a-na-ah-i-li u PUZUR4-a-sur a-na a-na-ah-i-li qi-bi-ma um-ma ku-li-a-ma 1.3333300000000001 ma-na u si-ba-ti-su KU.BABBAR a-na a-bu-sa-lim DUMU en-na-su-in ha-bu-la-ti-ma na-as-pe-er-tum sa a-sur-DU10 i-li-kam-ma a-na 1 ma-na KU.BABBAR a-wa-at-ka i-gi5-mi-ir KU.BABBAR su-a-ti-i a-na-ku a-pu-ul a-ha-ma 0.33333 ma-na KU.BABBAR ba-ab DINGIR a-na a-bi4-ni ta-di-i is-te-ni-is sa 1.3333300000000001 ma-na KU.BABBAR tup-pa-ka al-pu-ut na-as-pe-er-tam sa ku-nu-ki-a sa 1 ma-na KU.BABBAR tu-ka-a-al u sa-ni-tam sa 0.33333 ma-na KU.BABBAR tu-ka-a-al taq-bi4-a-am um-ma a-ta-ma a-li-ik-ma tup-pa-am sa ku-nu-uk a-sur-DU10 li-qi-a-am tup-pa-am sa ku-nu-uk a-sur-DU10 al-qe-a-ku sa a-bu-su u su-ut a-na ku-a-ti u me-er-i-e-ka la i-tu-ru-ni a-hi a-ta 1.3333300000000001 ma-na KU.BABBAR ku-nu-uk-ma a-na PUZUR4-a-sur pi-qi-id-ma lu-ub-lam tup-pa-am sa ku-nu-uk a-sur-DU10 u tup-pa-am,"To Iddin-Kūbum, Anah-ilī, and Puzur-Aššur, especially to Anah-ilī, thus says Kuliya: 'You owe to Abu-šalim, son of Ennam-Suen, 1.3333 mina of silver plus its accumulated interest. A letter of Aššur-ṭāb arrived here and for an amount of 1 mina of silver your affair has been settled. I myself have guaranteed that amount of silver. Moreover, you have 0.3333 mina of silver to our father in the Gate of the god. I drew up your tablet for a total of 1.3333 mina of silver; you have in your possession a letter with my seal (good) for 1 mina of silver and a second (good) for 0.3333 mina of silver. You told me as follows: Go and obtain for me a tablet sealed by Aššur-ṭāb, and I obtained for you a tablet sealed by Aššur-ṭāb stating that neither his father nor he himself will come back on you and your sons. Please, my brother, put 1.3333 mina of silver under seal and entrust it to Puzur-Aššur to bring it here. Send me a message then I will give both the tablet sealed by Aššur-ṭāb and the one of 1.3333 mina of silver with your own seal to your representatives. And then they should release to me the two letters of mine with my seal, which you have in possession, to cancel them. My dear brother, it is now two years that you keep this silver at your disposal. Though I sent my servants to you, you did not send me the silver and they caused me expenses of six shekels of silver. please, my brother, send the silver and give the 6 shekels of silver, the expenses he incurred, to Puzur-Aššur. Realize what my favors to you mean!"
6131d12a-0906-4306-95a3-e0ea57efaac4,15.33333 GIN KU.BABBAR si-im URUDU i-na li-bi4 ku-lu-u DUMU a-sur-ma-lik IGI a-la-hi-im ka-sa-ri-su IGI ma-nu-um-ba-lum-a-sur DUMU a-sur-re-i,"15.3333 shekels of silver, the price of copper, is owed by Kullu son of Aššur-malik."
621572b5-1cec-4c0b-a49e-7015a0c78139,1.3333300000000001 ma-na KU.BABBAR is-tu ha-mus-tim sa kur-ub-ISTAR DUMU PUZUR4.DINGIR a-su-mi su-ISTAR DUMU su-ki-tim a-na en-na-su-in DUMU su-ISTAR as-qu-ul,I paid 1.3333 mina of silver from the week of Kurub-Ištar son of Puzur-ilī on behalf of Šu-Ištar son of Puzur-ilī on behalf of Šu-Ištar son of Šukkutum to Enna-Suen son of Šu-Ištar.
624ec652-d489-482b-a557-27a3fa01273e,a-na ku-li-a ha-nu-nu u-sur-sa-a-sur a-sur-la-ma-si a-na u-su-ur-sa-a-sur qi-bi4-ma um-ma pi-la-ah-ISTAR 0.33333 ma-na 7 GIN KU.BABBAR sa a-sur sa ma-sa-ar-ti u be-te-e is-tu 4 sa-na-te-e a-di-na-ku um-ma a-ta-ma a-hi-i i-na ma-a-ma a-ma-ha-ar-ma KU.BABBAR 3 ma-na na-si u KU.BABBAR-ap-ka u-se-ba-la-ku u KU.BABBAR 1 GIN a ni-na-sa u-se-ba-la-ku u ma-a is-tu 4 sa-na-te-e KU.BABBAR-ap A-sur ta-ma-ka-ar u a-di u4-mi-im a-nim tu-uk-ta-si-da-ni KU.BABBAR u ha-ra-na-ti-su sa-ba-at-ma a-na sa ki-ma i-a-ti di-in KU.BABBAR e-la ta-di-in-ma a-na u4-mi-im wa-ar-ke-e li-ba-ka i-ma-ra-IS a-na a-wa-ti sa ta-at-wu-u u a-na-ku a-wa-at sa a-hi eb-ri la-IS-me-e ki-ma e-ta-wu-ni ta-sa- <unk>,"Say to Kuliya, Hanunu, Usur-sa-Assur, (and) Assur-lamassi, (in particular) to Usur-sa-Assur, thus Pilah-Istar: ""27 shekels of silver of Assur, of the strong room and the house(s), I gave you four years ago. You (then) said: 'I will turn to my brother in Mamma who is carrying 3 minas of silver, and I will send you your silver. Moreover, I will send to you, to Nenassa every (possible) shekel of silver'. Now, realize well that since four years you use the silver of Assur for trading purposes and that you have kept me waiting until this very day! Get hold of the silver or what has been acquired with it during its journeys and give it to my representative(s). Don't fail to give that silver lest you will regret it afterwards! As for the words you spoke, I too can listen to the words of colleagues and friends. You must comply(?) with what I said!""."
626d1346-530c-4fc8-9961-83fe40f20258,a-ma-kam i-na be-el id-ma-tim sa ki-ma um-mi-a-ne ma-ma-an mi-ma u-la i-ta-hi a ma-la tup-pi-im sa a-lim(ki) i-sa-ri-iq-su-um,"Over there no one of the share-holders representing the investors shall approach anything. According to the tablet of the City, (if he does) it will be considered as stolen by him."
629af763-bae3-40e9-915b-a95e6bf4d158,<gap> <gap> -1 TUG <gap> pi-ri-ka-nu <gap> -5 TUG <gap> -im u <gap> -bu <gap> - <unk> TUG <gap> -ni sa be-la-nim <gap> <gap> -mu <gap> -nam <gap> -ma a-se-er <gap> u-bi-il5 <gap> pi-ri-ka-nu <gap> -lu-tim <gap> - <unk> u a-ha-ma <gap> 2 pi-ri-ka-an ku-nu-ki-a na-ar-bu-tim <gap> -tim mi-ma a-nim a-na a-sur-e-nam <gap>,"to the address of .......... he brought ......... -textiles ... ... ... ... ... ... ... and separately 2 -textiles with my seals, soft ones? [and ... ... ... ...] ones, all this to / for Aššur-ennam ... ..."
629bb65f-336e-4ef2-b045-062f7a99dccb,um-ma sa-lim-a-sur a-na en-nam-a-sur u a-la-hi-im qi-bi-ma KU.BABBAR pa-hi-ra-ma i-na ku-nu-ki-ku-nu ku-un-ka-ma a-na be-ti-a a-sar sa-su-ru-ni li-ni-di 2 ma-na KU.BABBAR sa qa-ti-ni <gap>,"From Šalim-Aššur to Ennam-Aššur and Ali-ahum: Collect the silver, seal it with your seals and let it be placed in my house where it can be well guarded. 2 minas of silver from our account ..."
629f1e04-a93d-429b-bdb1-aa6e02278659,10 ma-na <gap> a-sur <gap> a-na <gap> <gap> <gap> <gap> 2.5-GIN KU.BABBAR ah-bu-ul-su-um IGI ku-ra DUMU na-ra-am-ZU IGI a-sur-DU10 DUMU lu-lu-u,10 minas ... ...
62a80e95-c58f-4687-ba47-1bb448a21698,12 GIN KU.BABBAR sa a-al-DU10 a-na kur-ub-su-in ha-bu-lu-ma en-na-su-in qa-ta-tu-ni KU.BABBAR ki-ma kur-ub-su-in pi-la-ah-ISTAR il5-qe en-na-su-in ki-ma a-al-DU10 KU.BABBAR is-qu-ul-sum su-ma kur-ub-su-in a-na a-al-DU10 i-tu-wa-ar pi-la-ah-ISTAR u-ba-ab-su KU.BABBAR i-na li-mi-im su-da-a <gap> ITU.KAM ku-zal-li il5-qe IGI (d)ISKUR.ILLAT IGI ir-am-a-sur DUMU i-di-ba-ni,"12 shekels of silver, which Āl-ṭāb owes to Kurub-Suen and (for which) Ennam-Suen was guarantor, Pilah-Ištar collected that silver in the name of Kurub-Suen, Ennam-Suen paid it to him in the name of Āl-ṭāb. If Kurub-Suen raises a claim (for it) for against Al-ṭāb, Pilah-Ištar will clear him. He collected the silver during the eponymy of Šudaya, in the month XI. Witnessed by Adad-ellat, by Ir'am-Aššur, son of Idi-bāni."
630b0dbe-3124-44ba-bd08-5b03c38ad771,KISIB en-nam-a-sur DUMU um-ma-sa a-sur-DUL DUMU a-sur-sa-di-li ki-ma ku-li-a DUMU a-la-bi4-im a-na a-sur-e-mu-qi DUMU su-ra-ma is-ba-at-ni-a-ti-ma um-ma a-sur-DUL-ma KU.BABBAR-ap be-lum-ba-ni DAM.GAR-ri-im sa ku-li-a tal-qe la tal-qe-e IGI a-ni-e-ma i-ki-ir u-ul ka-i-in um-ma a-sur-e-mu-qi-ma al-qe u al-qe-ma u u4-ma-am a-la-qe-ma a-na a-wa-tim a-ni-a-tim ka-ru-um ka-ni-es TUR.GAL i-di-na-ni IGI GIR sa a-sur si-bu-ti a-di-in a-sur-la-ma-si DUMU i-tur4-a-num tap-pa-i KISIB a-sur-la-ma-si DUMU i-tur4-a-num a-sur-DUL DUMU a-sur-sa-di-li sa ki-ma ku-li-a DUMU a-la-bi4-im a-na a-sur-e-mu-qi DUMU su-ra-ma is-ba-at-ni-a-ti-ma um-ma a-sur-ANDUL-ma a-na a-sur-e-mu-qi-ma KU.BABBAR be-lum-ba-ni DAM.GAR-ri-im sa ku-li-a tal-qe la tal-qe-e IGI a-ni-e-ma i-ki-ir u-ul ka-i-in um-ma a-sur-e-mu-qi-ma al-qe u al-qe-ma u u4-ma-am a-la-qe-ma a-na a-wa-tim a-ni-a-tim ka-ru-um te-ga-ra-ma TUR.GAL i-di-na-ni-ma IGI GIR sa a-s,"Seal of Ennam-Aššur, son of Ummassa. Aššur-ṣulūlī, son of Aššur-šād-ilī representing Kuliya, son of Ali-abum, seized us against Aššur-emūqī, son of Šu-rama, and Aššur-ṣulūlī said as follows: The silver of Bēlum-bāni, the agent of Kuliya, did you take it, yes or no? Deny or confirm before these men. Aššur-emūqī said: I took it, yes I took it and today I would (again) take it! For this affair the plenary Kanesh 'gave' me (as witness) and before Aššur's dagger I gave my testimony. Aššur-lamassī, son of Itūr-Anum, was my companion. Seal of Aššur-lamassī, son of Itūr-Anum. Aššur-ṣululī, son of Aššur-šād-ilē, who represents Kuliya, son of Ali-abum, seized us against Aššur-emūqī, son of Šu-rama, and Aššur-ṣululī said to Aššur-emūqī: Did you take the silver of Bēlum-bāni Kuliya's agent, yes or no? Deny or confirm it before these (witnesses)! Aššur-emūqī answered: I took it, yes I took it and today I would (again) take (it)! For this affair the plenary of Tegarama gave us and before Aššur's dagger I gave my testimony. Ennum-Aššur, son of Ummassa, was my companion. Seal of Ali-ahum, son of Zumaya. Aššur-ṣululī, son of Aššur-šād-ilī, who represents Kuliya, son of Ali-abum, and Aššur-emūqī, son of Šu-rama, in Kanesh, by mutual agreement seized us (as witnesses) and Aššur-ṣululī said to Aššur-emūqī: Your brother Bēlum-bāni owes a surety deposit to Kuliya and in his contract it is marked as (due to) 'the creditor.' If I had not intervened, without my knowledge you would have made an agreement with the creditor(s) of your brother and taken the silver! But, wherever silver of Bēlum-bāni [ is available, you shall take nothing! If you have made an agreement with Bēlum-bāni's creditor(s) and have taken silver, or have taken anything wherever silver of Bēlum-bāni is available, you shall pay all the silver he owes to Kuliya. Aššur-emūqī answered: If I have made an agreement with the creditor(s) of my brother Bēlum-bāni and have taken silver, or have taken anything wherever silver of Bēlum-bāni is available, I will pay all the silver that my brother Bēlum-bāni owes to Kuliya, son of Ali-abum. For this affair the plenary Durhumit gave me and before Aššur's dagger I gave my testimony. Aššur-nādā, son of Madubaya was my companion. Seal of Pilah-Ištar, son of Aššur-nādā, seal of Šu-Bēlum, son of Ali-ahum, seal of Aššur-emūqī, son of Šu-rama. 1 mina of silver, the price of 4(?) 0.5 minas of tin for which Bēlānum, son of Šu-Kūbum, had become indebted to Bēlum-bāni, son of Šu-rama, and which upon return from Kanesh he would pay - Aššur-emūqī, his brother, son of Šu-rama, has received that silver. If anybody comes back on Belum-bani for that silver Aššur-emūqī, son of Šu-rama will clear him (of claims)."
631ea682-7cf6-4c62-b2f8-5dd1d197458c,ma-la lu-qu-tum a-na a-sur-be-el-a-wa-tim i-pi-iq-du-ma sa-lim-a-sur u-se-si-u su-ma a-na su-ku-bi-im ma-ma-an i-tu-a-ar sa-lim-a-sur u-ba-ab-su IGI a-sur-ma-lik DUMU a-la-hi-im IGI a-sur-i-mi-ti DUMU i-ku-pi-ISTAR IGI en-na-su-in DUMU su-ISTAR,"With regard to what goods had been entrusted to Aššur-bēl-awātim and which Šalim-Aššur had taken out, if anyone raises claim against Šu-Kūbum, Šalim-Aššur will clear him. Witnessed by Aššur-malik son of Ali-ahum, by Aššur-imittī son of Ikūn-pī-Ištar, by Enna-Suen son of Šu-Ištar."
633d5be9-f5ab-4c2e-bbf8-7c17cb3c692c,(d)ISKUR-ba-ni u en-na-su-in ni-ka-se i-si-u-ma 48.5 ma-na URUDU en-na-su-in i-sa-qal 31.5 ma-na URUDU (d)ISKUR-ba-ni i-sa-qal IGI PUZUR4-a-sur,Adad-bāni and Ennam-Suen settled accounts and Ennam-Suen will pay 48.5 minas of copper and Adad-bāni will pay 31.5 minas of copper. Witnessed by Puzur-Aššur.
6378ae62-bf08-4b93-9d90-370b0fff6e38,2 ku-ta-ni sa da-tim a-na e-na-ah-DINGIR a-di-ma a-na qa-ti-su a-na E ka-ri-im i-di 1 ku-ta-nam i qa-tim sa a-bi4-ni a-na qa-ti-su u-ta-hi,"I gave Enah-ilī 2 kutānus for the fees, and he deposited them on his account in the office of the colony."
6402149e-0401-48db-a382-bf56fbfe47ba,a-na en-nam-a-sur i-ku-nim DUMU e-la-li u am-ur-ISTAR DUMU <gap> KISIB a-sur-ma-lik DUMU i-ku-pi-a,"To Ennam-Aššur, Ikūnum son of Elāli and Amur-Ištar son of ...; sealed by Aššur-malik son of Ikūn-pīya."
6404d683-e875-48cf-9acf-b1d93b4dbf5b,a-na su-a-nim DUMU ha-da-a KISIB sa-ak-li-a,To Šu-Anum son of hadaya; sealed by Sakliya.
646b896b-a1b1-4f53-ba5a-918da8fd5b1c,2 GU 56.66666 ma-na AN.NA qa-dum AN.NA qa-tim 15 LA 0.25 GIN.TA 12 ma-na LA 0.33333 GIN KU.BABBAR-ap-su si-im TUG.HI.A u ANSE.HI.A 2.33333 ma-na KU.BABBAR SU.NIGIN <unk> 14.33333 ma-na LA 0.33333 GIN KU.BABBAR e-la-ma is-ni-iq-ni-a-ti,"2 talent 56.6666 minas of tin, including the loose tin, at 14 3 / 4 shekels per (shekel of silver), its price in silver: 11 minas 59.6666 shekels; 2.3333 minas of silver, the price of the textiles and the donkeys. In all 14 minas 19.6666 shekels of silver Elamma weighed out to us."
6497e9ac-4eef-4980-b792-c6ca185cf144,e-na-ah-DINGIR be-la-num ah-sa-lim u la-qe-pu-um i mi-ig-ra-ti-su-nu is-bu-tu-ni-a-ti i-na u4-mi-im sa e-na-ah-DINGIR be-la-num u ah-sa-lim KU.BABBAR sa ik-ri-be sa ma-za-zi-im sa su-a-sur qa-su-nu ma-la i-sa-qu-lu-ni u la-qe-pu-um qa-su i-sa-qal IGI PUZUR4-a-na IGI a-la-hi-im,"Enah-ilī, Bēlānum, Ah-šalim and Lā-qēp seized us by joint agreement. On the day when Enah-ilī, Bēlānum and Ah-šalim pay their shares of the silver of Šu-Aššur's pledge, then Lā-qēp must also pay his share. Witnessed by Puzur-Anna, by Ali-ahum."
64d4ae91-42f3-4244-a38e-8700d2bb9af5,<gap> a-na ma-la di-in a-lim(ki) lu ni-ta-la-ak-ma <gap> qi-bi-ma a-hi a-ta <gap> i-na (d)UTU-si tup-pi ta-sa-me-u ti-ib-a-ma a-tal-kam <gap> la a-ka-sa-ad a-na sa ki-ma i-a-ti qi-bi-ma <gap> is-ti a-ba-ba bu-la-ti-ni <gap> la i-mu-a <gap> a-na <gap> <gap> la <unk> bi si <gap> i-a-ti qi-bi-ma ih-da-ma a <gap>,"... let us go in accordance with the verdict of the City ... say. My dear brother, the very day you hear my letter set out and leave. I shall not seize. To my representatives: ... with Ababa ... our assets ... he will not ... """
