oare_id,src,tgt
211d86ac-d2aa-b507-a7ad-9e59e51d5fb5,a-na pu-su-ke-en6 qi-bi4-ma um-ma la-ma-si-ma ta-as-pu-ra-am um-ma a-ta-ma 5 ma-na.TA SIG.HI.A a-hu-qar u i-a-sar na-as-u-ni-ki-im mi-ma la i-di-nu-nim um-ma i-a-sar-ma a-na-ku-ma 1 TUG e-pa-sum 8 TUG.HI.A u-ra-ni na-as-a-ku-um sa 0.5 ma-na.TA u-su-bu-ni KI i-a-sar u-se-ba-la-ku-um sa u-ra-ni na-as-a-ku-ni pa-ni-u la-ma ta-as-pu-ra-ni e-ep-su-nu a-di a-ma-kam wa-as-ba-ti-ni i-na ba-as-ti-ka nu-<gap>-<gap>-ni li-is-be-u i-nu-mi ki-sa-am tu-se-ba-la-ni SIG.HI.A su-uk-nam su-ha-ar-tim ir-ti-bi4 ku-ta-bi4-id-ma al-kam-ma a-na su-un {d}a-sur su-ku-si 3 TUG-kam-su-tim 6 {TUG}ku-ta-nu ku-lu-ma-a ub-la-ku-um 1 TUG-ka-ab-tum 5 {TUG}ku-ta-ni a-sur-ma-lik ub-la-ma 2 GIN KU.BABBAR sa SIG.HI.A i-a-sar i-di-nam 1 GIN a-hu-qar i-di-nam,"To Pūšu-kēn from Lamassī: You wrote. You said, ""Aḫu-waqar and Ea-šār are bringing you 5 minas wool."" They did not give me anything! Ea-šār said, ""I will make a textile for him myself."" Urani brought you 8 textiles. I will send to you that which they took out 1/2 mina (?) with Ea-šār. As for that which Urāni brought to you, earlier, why did you write me, ""...?."" While you were there, we have been (haunted?) by your ba Let them ... When you send the leather bag, put some wool (in it). The girl is growing up, so come and place her on the lap of Aššur. Kulumaya brings you 3 heavy textiles and 6 kutānum textiles. Aššur-mālik brings(?) brought (?) you 1 heavy textile and 5 kutānum textiles and Ea-šār gave me 2 shekels silver worth of wool. Aḫu-waqar brought me (only) 1 shekel (of silver worth of wool)."
213d8123-75dd-492d-b613-e866a7dbe576,a-na PUZUR4-a-sur qi-bi4-ma um-ma il5-we-da-ku-ma ta-as-pu-ra-am um-ma a-ta-ma lu KU.BABBAR lu KU.KI sa 5 ma-na KU.BABBAR se-bi-lam5 a-na-kam si-ka-tum-ma ma-hi-ru-um pa-ru-ud a-di 2 u4-me si-ka-tum i-pa-ta-ra-nim a ma-la te-er-ti-ka lu KU.BABBAR lu KU.KI u-se-ba-la-kum-ma u a-na-ku a-na ma-ri-it-hi-im u tur4-hu-mi-it e-ti-iq-ma te-er-ta-ka e-pa-as ki-ma si-im a-si-im e-pu-su su-ha-ra-am is-te-en6 ga-ri-sa-am a-sa-pa-ra-kum,To Puzur-Aššur from Il-wēdāku:
214680a4-6b88-0072-8fc0-d4a29818fa74,pi-la-ha-a a-gi5-a a-sur-na-si-ir ab-sa-lim u na-na-a si-ba-at KU.BABBAR si-na 12.5 GIN KU.BABBAR ku-nu-ki-a a-se-er ab-sa-lim u na-na-a a-na TUG.HI.A sa li-tab-si-a sa-mi-im 15 ma-na URUDU SIG5 sa ik-ri-bi a-se-er ab-sa-lim u na-na-a is-ra-am tal-ha-ti-tam a-na su-hu-bur mi-ma a-nim a-na ISTAR-ba-ni ap-qi-id IGI ir-ma-a-sur IGI a-sur-ma-lik DUMU a-mu-ra 2 GIN KU.BABBAR a-na ni-qi-su a-di-su 3 GIN KU.BABBAR ku-nu-ki-a se-ne-en u sa-hi-re-en a-na ab-sa-ab-lim u na-na-a la-qe-pu-um DUMU bu-zu-ta-a u-bi-il5 2 ma-na URUDU a-na DUMU ma-ni-a ni-qi-am a-di-in 1.3333300000000001 ma-na URUDU a-na a-la-hi-im sa E a-de8-la-at a-di-in 1 ri-ik-sa-am a-na-na-a DUMU.SAL du-du 1 ri-ik-sa-am a-na wa-qur-tim DUMU.SAL pu-su-ke-en6 1 ri-ik-sa-am sa sa-at-a-sur DUMU.SAL sal-ma-a-hi-im ku-nu-ku sa su-e-a a-ha-ma 22.5 SE KU.KI ku-nu-ki-a a-na a-ha-ha is-te-ni-is ar-be se-bu-la-tum a-na ke-nim DUMU en-na-nim a-sur-mu-ta-bi4-il5 ip-qi-id IGI ir-ma-a-sur IGI a-sur-{d}UTU-si DUMU a-ma-a 0.33333 ma-na 5 GIN KU.BABBAR ni-is-ha-su DIRI ku-nu-ki-a a-na DAM su-hu-bur 2 GIN a-na a-ha-ha ku-nu-ki sa am-tim se-ne-en u sa-hi-re-en a-na na-na-a mi-ma a-nim a-na ir-nu-it ap-qi-id IGI us-ma-a-a IGI a-bi4-a-a 10 GIN KU.BABBAR ku-nu-ki-a a-sur-UTU-si u-se-bi4-il5 5 GIN KU.BABBAR is-tu a-lim{ki} i tu-a-ri-su a-sur-{d}UTU-si i-sa-qa-lam IGI a-sur-ma-lik IGI be-la-nim,"Witnesses: Irma-Aššur, Aššur-mālik s. Amuraya. I deposited 2 shekels silver for their offerings. I brought 2 shekels silver under my seal, a pair of shoes, and a pair of šaḫirum-footwear to Ab-šalim, Nannaya, and Lā-qēpum s. Buzutaya. I gave 2 minas copper to the son of Maniya as an offering. I gave 1 1/3 minas copper to Al-aḫum for the house of Adad-ellat. He entrusted to Kēnum s. Ennānum and Aššur-mutabbil 1 package for Nannaya d. Dudu, 1 package for Waqqurtum d. Pūšu-kēn, 1 package for Šāt-Aššur d. Šalim-aḫum, under the seals of Sueyya, and separately 22 1/2 grains of gold under my seal for Aḫaḫa altogether four shipments. Witnesses: Irma-Aššur, Aššur-šamšī s. Amāya. 25 shekels silver, its excise added, under my seal to the wife of Šū-Ḫubur, 2 shekels to Aḫaḫa under the seals of the amtum, and a pair of shoes and a pair of šaḫirum-footwear for Nannaya, I entrusted all this to Irnuit. Witnesses: Ušmiya, Abiya. Aššur-šamšī delivered 10 shekels silver under my seal. 5 shekels silver from the city he will return to him. Aššur-idī will pay. Witnesses: Aššur-mālik, Bēlānum."
21a17c35-6bea-0e32-2b12-34215f9b6e7d,a-na pu-su-ke-en6 qi-bi4-ma um-ma a-mur-a-sur-ma 10 GU 50 ma-na AN.NA u li-wi-su 37 {TUG}ku-ta-nu 4 TUG sa su-ha-ri <gap> TUG sa ta-ad-mi-iq-tim <gap> ANSE.HI.A sa-la-mu 0.33333 ma-na KU.BABBAR se-bi4-lam i-na 0.33333 ma-na KU.BABBAR sa tu-se-ba-la-ni sa 1 GIN KU.BABBAR si-pa-ra-tim se-bi-lam a-ni-tam la a-ni-tam te-er-ta-ka li-li-kam,"To Pūšu-kēn from Amur-Aššur: 10 talents 50 minas tin and its wrappings, 37 kutānum-textiles, 4 textiles for the boy, x textiles for the tadmiqtum, on 6(?) donkeys [PN brings to you.] Send x minas silver. From the 1/2 mina silver which we will send to you, send a shekel silver worth of bronze."
21cda90a-3157-4487-ac3d-7795aa7a9b60,10 GIN KU.GI ku-nu-ki-a a-se-er a-sa-nim a-ha-ma 10 GIN KU.BABBAR a-na a-sa-nim-ma a-na e-a-ba-as-ti ap-qi-id IGI {d}UTU-ba-ni DUMU en-na-su-en6 uz-ni-im pa-ri-is-tim IGI i-ku-pa-sa IGI il5-ba-ni DUMU a-mur-ISTAR 1.3333300000000001 ma-na URUDU si-kam a-na sa su-uh-ri-im a-di-su-um,"10 Seqel Gold mit meinen Siegeln (versehen) habe ich dem Asānum, außerdem 10 Seqel Silber ebenfalls dem Asānum für das (Geschäfts)haus des A<ššur>bāštī anvertraut. Vor Šamašbāni, dem Sohne des Ennasu'in, ...; vor Ikuppāša; vor Ištarbāni, dem Sohne des Āmurištar 1⅓ Minen........ Kupfer habe ich für den (Lohn) der Diener ihm gegeben."
21d4c977-ef3d-4faa-8a78-87cf12939aa1,KISIB en-um-a-sur DUMU e-la-li KISIB a-sur-DU10 sa ha-wa-al sa hu-bu-ul a-sur-re-si sa 1 ma-na 5 GIN KU.BABBAR is-tu ha-mus-tim sa na-ra-am-ZU u ha-na-nim a-na 4 ha-am-sa-tim i-sa-qal su-ma i-na u4-mi-su ma-al-u-tim la is-qul 1.5 GIN.TA si-ib-tam i-na ITU.KAM u-sa-ab ta-ah-si-is-tum a-ni-tum me-eh-ra-at tup-pi-im ha-ar-mi-im sa hu-bu-ul a-sur-re-si,"Seals: Ennum-Aššur s. Elāli, Aššur-ṭāb, Regarding Aššur-rēṣī's debt of 1 mina 5 shekels silver. He will pay 4 weeks from the ḫamuštum of Naram-Suen and Ḫannanim. If he does not pay on time, he will add 1 1/2 shekels (per mina) per month as interest."
2280aa6f-a73f-2049-703e-c193c11e9444,um-ma sa-lim-a-sur-ma a-na pu-su-ke-en6 qi-bi-ma KU.BABBAR sa u-ra-ni u <big_gap> ub-la-ni 4 GU AN.NA i-na 2 ANSE ar-ku-us-ma i-ra-de8-u-ni-kum TUG.HI.A a-sa-a-ma is-ti pa-ni-im-ma u-se-ba-la-kum a-su-mi E-be-tim sa te-hi <big_gap> di <big_gap>,"From Šalim-Aššūr to Pūšu-kēn: As for the silver which Urani and PN brought, I bound 4 talents tin on 2 donkeys, and they are driving (them) to you. I purchased textiles and I will send them with the next (departure). Concerning the house of PN which is next to ... ..."
22c0af8d-0e75-433d-aef3-670b4cfb12b5,0.33333 ma-na KU.GI pa-sa-lam sa ha-ra-an a-lim{ki} i-se-er PUZUR4-a-na DUMU su-la-ab-ra-at i-di-a-sur i-su is-tu ha-mu-us-tim sa bu-zu-ta-a u la-qe-pi-im a-na 15 ha-am-sa-tim i-sa-qal su-ma la is-qu-ul 1.5 GIN.TA a-na 1 ma-na-im i-na ITU.1.KAM u-sa-ab IGI ha-na-<gap> <big_gap> IGI u-ra-<gap> <big_gap> a-sur-SIG5,"If he does not pay (on time), he will add (interest) at the rate of 1 1/2 shekels per mina per month."
22cd925b-c42a-4389-b05b-e0e7a5cfc295,3.33333 ma-na KU.BABBAR sa-ru-pa-am sa u-su-ur-sa-a-sur a-na a-sur-na-da ha-bu-lu-ma tup-pu-su ha-ar-mu KU.BABBAR u si-ba-su a-sur-na-da sa-bu tup-pu-um sa e-li-a-ni sa hu-bu-ul u-su-ur-sa-a-sur sa-ar IGI a-la-hi-im IGI a-sur-DUG IGI ib-ni-li IGI bu-ur-ka-nim,"Regarding the 3 1/3 minas of refined silver which Uṣur-ša-Aššur owed to Aššur-nada, and for which his contract had been certified-Aššur-nada has been paid the silver and the accrued interest. Any tablet which may appear concerning Uṣur-ša-Aššur's debt will be invalid. Witnessed by Alāhum, witnessed by Aššur-ṭāb, witnessed by Ibni-ilī, witnessed by Burkānum."
22dee1b7-5f5c-42c9-950c-0e3f7073176e,4 GU AN.NA sa hi-na-a i-na E hi-na-a e-la-ma u a-sur-na-da a-na 3-si-su i-zu-zu-ma 1 GU 20 ma-na AN.NA e-la-ma il5-qe 1 GU 22 ma-na AN.NA a-sur-na-da il5-qe 1 GU 20 ma-na AN.NA qa-su sa kar-wa-a e-la-ma a-sur-na-da u a-sur-dan a-na tur4-hu-mi-it a se-er kar-wa-a u-se-bi4-lu a-bu-sa-lim i ri-is a-bi4-su i-zi-iz is-tu e-la-ma mi-tu hi-na-a a-lam im-hu-ur-ma ra-bi4-sa-am e-hu-uz-ma tup-pa-am sa di-in a-lim{ki} lu za-iz AN.NA sa hi-na-a lu DUMU a-wi-lim lu a-sa-at a-wi-lim lu ka-sa-ru-um lu sa i ri-is a-wi-lim i-zi-zu lu sa i-na pi-i e-la-ma ba-ab ni-bi4-ri-su is-me-u a-na ka-ri-im ka-ni-is ub-lam-ma a ma-la tup-pi-im sa a-lim{ki} ka-ru-um ka-ni-is i-di-ni-a-ti-ma a-sur-na-da sa AN.NA is-ti e-la-ma i-zu-zu u a-bu-sa-lim DUMU e-la-ma sa i ri-is a-bi4-su i-zi-zu IGI GIR sa a-sur si-bu-ti-ni ni-di-in,"The 4 talents tin belonging to Hinnaya, that is in Hinnaya's house, Elama and Aššur-nādā divided it three ways: Elama took 1 talent 20 minas tin. Aššur-nādā took 1 talent 22 minas tin. Elama, Aššur-nādā and Aššur-dān sent 1 talent 20 minas tin the share of Karwaya to Durḫumit to Karwaya."
232b36ce-1f4d-4754-93ae-d9e38bd87442,4 ma-na KU.BABBAR sa-ru-pa-am i-se-er a-sur-DU10 DUMU lu-lu ISTAR-ba-ni i-su is-tu ITU.KAM ab-sa-ra-ni li-mu-um a-ku-tum a-na 10 ha-am-sa-tim i-sa-qal su-ma la is-qul 1.5 GIN.TA a-na 1 ma-na-im i ITU.KAM si-ib-tam u-sa-ab 1 ma-na 1.5 GIN KU.BABBAR sa-ru-pa-am i-se-er a-sur-DU10 DUMU hu-ra-sa-nim ISTAR-ba-ni i-su is-tu ITU.KAM ma-hu-ur-DINGIR li-mu-um a-ku-tum a-na 5 ha-am-sa-tim i-sa-qal su-ma la is-qul 1.5 GIN.TA a-na 1 ma-na-im i ITU.KAM si-ib-tam u-sa-ab 0.5 ma-na 7 GIN KU.BABBAR sa-ru-pa-am i-se-er a-sur-ma-lik DUMU su-{d}EN.LIL ISTAR-ba-ni i-su is-tu ITU.KAM be-el-ti-e-kal-lim li-mu-um a-ku-tum a-na 5 ha-am-sa-tim i-sa-qal su-ma la is-qul 0.5 GIN.TA a-na 1 ma-na-im i ITU.KAM si-ib-tam u-sa-ab 4 ma-na KU.BABBAR sa-ru-pa-am i-se-er be-la-nim DUMU a-mur-{d}UTU ISTAR-ba-ni i-su is-tu ITU.KAM be-el-ti-E.GAL-lim li-mu-um e-na-su-en6 a-na MU.1.SE i-sa-qal su-ma la is-qul 1.5 GIN.TA a-na 1 ma-na-im i ITU.KAM si-ib-tam u-sa-ab 5 GU 20 ma-na URUDU si-kum KI be-la-nim-ma a-sur-DU10 a-na tup-pi-su la-pa-ti-im i-li-ik 0.5 ma-na 5 GIN KU.BABBAR KI E-a-SIG5 DUMU iz-ka-nim a-na wa-ah-su-sa-na i-na e-ra-bi4-su u-se-ba-lam IGI a-sur-i-mi-ti IGI pi-la-ah-ISTAR,"Aššur-ṭāb s. Lulu owes Ištar-bāni 4 minas refined silver. He will pay ten weeks from the month of Ab šarrānē, eponymate of Akutum. If he does not pay, he will add interest at the rate of 1 1/2 shekels per mina per month. Aššur-ṭāb If he does not pay (on time), he will add interest at the rate of 1 1/2 shekels per mina per month. Ea-damiq s. iz-kà-nim will bring 1/2 mina 5 shekels silver from Waḫšušana. Seals: Aššur-imittī, Pilaḫ-Ištar"
237086c0-d4bb-edbb-02f2-16f202711f48,<big_gap> su-ma tu-zi-num u-ul ma-ma-an a-su-mi E-be-tim a-na la-bar-sa i-tu-wa-ar 1 ma-na 15 GIN KU.BABBAR i-sa-qal IGI ha-su-i IGI za-pa-ra-as-na IGI pe-ru-wa be-lu tu-zi-nim IGI ka-ru-nu-wa IGI is-ku-na-<gap> IGI si-li-<gap>-<big_gap>,"Witnesses: Ḫašui, Zaparašna, Peruwa , Karrunuwa, Iškuna-x, and Ṣili-x-...."
239c65a5-18c3-8042-ef72-8412a1fcc899,um-ma a-sur-i-di-ma a-na a-sur-na-da qi-bi-ma sa-am-sa-am sa 15 GIN KU.GI a-na {d}NIN.SUBUR ha-bu-la-ku i pa-ni-tim i-nu-mi ta-li-ka-ni um-ma a-na-ku-ma a-na mi-nim sa-am-sa-am la tu-ub-lam um-ma a-ta-ma 15 GIN u-la ma-sa-at um-ma a-na-ku-ma si-ma-am sa-a-ma ta-er-ma i-na e-ra-bi-ka-ma sa-am-sa-am sa 15 GIN KU.GI e-pu-us-ma se-bi-lam is-tu se-pi-ka pa-ni-tim tu-us-ta-na-ab-la-ka-at a-na mi-nim ik-ri-bi tu-ka-al i-hi-id-ma sa-am-sa-am e-pu-us-ma i pa-nim-ma se-bi-lam u su-ma u-tu-ra-u i-ba-si a-qe-er-bi-ma i-di TUG.HI-ti sa ik-ri-bi sa a-sur a-na mi-nim i-ba-la-ku-tu a-di-ni a-na KU.BABBAR la i-tu-ru 1 me-at 90 TUG.HI-ti i-li-a-lum u a-sur-ta-ak-la-ku u-sa-ab-si-lu-ni-kum KU.BABBAR ap-su-nu E ma-nim i-ba-si a-na DINGIR dam-qa-at i-na bu-ul-ti-a-ma KU.BABBAR-pi sa-ni-u-tum u-la-pu-tu u su-ma sa DAM.GAR-ri-im a-se-ri-a-ma se-bi-lam si-ma-am la-as-a-ma lu-ta-e-ra-kum u a-na-ku-ma u-la a-ma-sa-ah-ka,From Aššur-idī to Aššur-nādā: I owe a sun-disk weighing 15 shekels of gold to divine Ilabrat. Take care to make the sun-disk and send it to me as soon as possible.
23fbbdd6-1c00-d409-ff9d-2bd48e05bb56,a-su-mi 30 ma-na KU.BABBAR sa pu-su-ke-en6 i-na a-lim{ki} i-se-er ku-lu-ma-a-a i-su-u-ma KU.BABBAR a-na na-ru-qi-su i-lu-ku-ni 10 ma-na KU.BABBAR qa-ti a-ha-ha DUMU.SAL pu-su-ke-en6 PUZUR4-a-sur u bu-za-zu a-hu-sa il5-qe-u 10 ma-na KU.BABBAR qa-su bu-za-zu DUMU pu-su-ke-en6 il5-qe 10 ma-na KU.BABBAR qa-su i-ku-pa-sa a-hu-su il5-qe a-na qa-ta-ti-su-nu a-ha-ha bu-za-zu u i-ku-pa-sa a-na ku-lu-ma-a u me-er-e-su u-la i-tu-ru su-ma a-na 10 ma-na KU.BABBAR qa-ti-sa a-ha-ha a-na ku-lu-ma-a ta-tu-wa-ar PUZUR4-a-sur u bu-za-zu u-bu-bu-su a-na KU.BABBAR-ap pu-su-ke-en6 lu a-na ka-sa-ru-ti-su lu a-na a-wa-tim bu-za-zu a-ha-ha u i-ku-pa-sa a-na mi-ma su-um-su u-la i-tu-ru u ku-lu-ma-a a-na mi-ma su-um-su a-na sa pu-su-ke-en6 u-la i-tu-ar-su-nu-ti,"Concerning the 30 minas silver that Pūšu-kēn against Kulumaya in the city and the silver went into his Aḫāḫā, daughter of Pūšu-kēn, Puzur-Aššur, and Buzāzu, her brothers, took 10 minas silver, as their shares. Buzazu son of Pūšu-kēn took 10 minas silver as his share. Ikūppaša his brother took 10 minas silver as his share. Aḫaḫa, Buzāzu and Ikūppaša will not return to Kulumaya or his sons for their shares. If Aḫaḫa returns to Kulumaya for the 10 minas silver, her share, Puzur-Aššur and Buzāzu will pay atonement for her. Aḫaḫa and Ikūppaša will not return for the silver of Pūšu-kēn or for his shipmnets(?) or for the matter of Buzāzu for any reason. And Kulumaya will not return to the family of Pūšu-kēn for any reason."
241ac712-293d-46e1-bfc9-5a6ed160320f,3 ma-na KU.BABBAR sa-ru-pa-am i-se-er su-a-nim im-di-lum i-su is-tu <big_gap> <gap>-hu-a-nam a-na 2 sa-na-at i-sa-qal su-ma i-na ma-la-a u4-mi-su la is-qul i-na ma-na-um <big_gap> ma-na si-ib-tam u-sa-ab li-mu-um sa-lim-a-sur DUMU ha-la-ni-a u a-mur-a-sur DUMU DINGIR-ra-bi4 IGI a-sur-ma-lik IGI a-zu-zu,"Šu-Anim owes Imdi-ilum 3 minas refined silver. Witnesses: Aššur-mālik, Azuzu."
24acccc4-2424-e1a9-575d-8cf3467cc871,2 GU AN.NA ku-nu-ku sa a-lim{ki} 5.66666 ma-na 5 GIN AN.NA ku-nu-ki-ma sa a-lim{ki} 4 TUG-ba-ti sa li-wi-tim 1 ANSE sa-la-mu-um mi-ma a-nim a-bi4-a u ni-im-ra-{d}ISKUR li-ip-qi-du-ni-ku-nu-ti i tup-pi-su sa za-ba 0.5 ma-na al-qe 0.5 ma-na KU.BABBAR is-tu ha-mus-tim sa i-li-a a-5 ha-am-sa-tim i-sa-qal su-ma la is-qu-ul tup-pu-su sa 1 ma-na tup-pu-su-ma 0.5 ma-na-am sa la-qe-u a si-ib-ti-a-ma a-la-qe IGI GAL-ga-li-a IGI ta-li-a IGI a-zu IGI pe-ru-a,"Witnesses: Galgalīya, Dalīya, Azu, Peruwa"
24beb353-6cb1-e690-4df1-fa3b7fa0850f,um-ma hi-na-a-ma a-na a-sur-na-da qi-bi-ma i-na 15 GU 25 ma-na URUDU 8.5 GU URUDU a-na a-la-hi-im as-qul 4 GU 10 ma-na URUDU a-na sa-lim-be-li a-di-in-ma URUDU SIG5 ub-la-kum mas-ki wa-di-u-tim su-ut-ma i-di-in u si-im ANSE su-ut-ma u-se-si a-ma-kam lu-ba-li-ta-a-kum URUDU i-na sa-nu-qi-im 8 ma-na i-bi-ti-iq si-ti URUDU-ka 2.5 GU 7 ma-na 35 ma-na si-im SIG.HI.A si-ni-ti im 30 ma-na URUDU si-im 10 GIN KU.BABBAR sa i-di-ISTAR a-na E ka-ri-im qa-at-ka i-di-u 4 GU 10 ma-na URUDU a-na E ka-ri-im a-na qa-ti-ka as-qul ni-si-ma 28 ma-na URUDU i-di-ISTAR i-pu-lam i-na si-im SIG.HI.A pa-ni-tim sa se-ep sa-lim-be-li 50 ma-na URUDU SIG5 is-ti DAM.GAR i-di-ISTAR il5-qe i-na 3 GU 45 ma-na URUDU sa <big_gap> tam-ka-ru ha-bu-lu SA.BA 39 ma-na URUDU hu-lu-qa-e E ka-ri-im ni-il5-qe-ma si-ti URUDU 3 GU 15 ma-na ni-il5-qe URUDU 55.66666 ma-na ma-<gap> <gap>,From Hinnaya to Aššur-nādā:
24d52193-1178-4daf-874c-56d988c19496,0.33333 ma-na 2.5 GIN KU.BABBAR i-se-er ha-pi-a sa ka-la-tu-a PUZUR4-a-sur i-su is-tu ha-mu-us-tim sa bu-zu-ta-a u PUZUR4.SA.TU a-na si-bi4-it ni-ga-lim i-sa-qal su-ma la is-qul 1.5 GIN.TA i ITU.KAM u-sa-ab IGI ki-ta-ar IGI lu-uh-ra-ah-su ra-di-u sa ha-ra-as-tal,"Ḫabīya the Kalatua owes 1/3 minas 2 1/2 shekels silver to Puzur-Aššur. From the ḫamuštum of Buzutaya and Puzur-saduʾe he has until the harvest to pay. If he does not pay 1 1/2 shekels per month will be added. Witnesses: Kidar, and Luḫraḫšu the driver of ḫa-ra-áš-tal"
250829af-cc53-4ff3-b489-de09d29c22bb,KISIB PUZUR4-a-sur KISIB a-mur-{d}UTU KISIB a-sur-DU10 sa 4 ma-na KU.BABBAR sa-ru-pa-am i-se-er a-sur-DU10 a-sur-SIPA i-su-u is-tu ha-mus-tim sa a-sur-i-mi-ti u a-mur-ISTAR 1.3333300000000001 GIN.TA i-na ITU.KAM a-na 1 ma-na-im si-ib-tam u-sa-ab KU.BABBAR a-su-mi i-ku-nim il5-qe ta-ah-si-is-tum a-ni-tum me-eh-ra-at tup-pi-im ha-ar-mi-im sa hu-bu-ul a-sur-DU10,"Seals: Puzur-Aššur, Amur-Šamaš, Aššur-ṭāb. Aššur-ṭāb owes Aššur-rēʾī 4 minas refined silver. From the ḫamuštum of Aššur-imittī and Amur-Ištar, he will add 1 1/3 shekels per mina per month as interest."
25309f27-d90d-dd36-8404-69112bb7357a,um-ma a-la-hu-um-ma a-na a-sur-na-da u PUZUR4-a-na qi-bi4-ma ta-ma-la-ku pi-it-a-ma tup-pa-am sa 10 ma-na KU.BABBAR sa hu-bu-ul na-sa u a-ga-a u 2 GIN KU.GI sa im-li-ka-a na-di se-bi4-la-nim u i-na tup-pi a-ku-su-tim a-sur-a-ma-ru-um i-de8 a-sar sa-ak-nu-ni sa 20 ma-na KU.BABBAR tup-pa-am sa si-ik-ma-tim u tap-pa-e-su u sa 3.5 ma-na tup-pu-um sa su-ISTAR u su-nu-ti se-bi4-la-nim su-ma 2 ma-na-ma KU.BABBAR a-na i-li-a-lim ta-ta-ad-na u wa-ar-ka-tam is-ti DUMU um-mi-a-nim ke-ni-im 3 ma-na KU.BABBAR se-bi4-la-nim,"From Alāhum to Aššur-nādā and Puzur-Anna: Open the tablet containers and send me the tablet concerning 10 minas of silver, Nanna's and Akaya's debt, plus the two shekels of gold which Imlikaya deposited. Further, among the tablets which were put away--Aššur-amārum knows where they were placed--send me the tablet concerning 20 minas of silver relating to Šikmatum If you have already given the two minas of silver to Ilī-ālum, then send later on with a trustworthy affiliated trader 3 further minas of silver."
2568e284-ffa5-518a-69a6-a32101513437,um-ma pu-su-ke-en6-ma a-na la-ma-si qi-bi-ma 1 ma-na 15 GIN KU.BABBAR ni-is-ha-su DIRI sa-du-a-su sa-bu ku-nu-ki-a dan-a-sur na-as-a-ki-im lu si-im 1 TUG u 2 TUG sa qa-bu-ul-tim sa a-na se-ri-a tu-se-bi4-li-ni KU.BABBAR-ap-ki gam-ra-ki-im 21 ma-na URUDU SIG5 ik-ri-bu sa be-lim 2 su-pa-na-an sa UD.KA.BAR 14 e-<gap> <gap> ma-na mas-qal-tim a-la-nu mi-is-lum ka-bu-tu-tum mi-is-lum ta-zi-ki pa-su-ru-um sa a-na ki-ta-um 5 e-pa-da-tum tal-ha-di-a-tum 0.33333 ma-na KU.BABBAR lu sa-wi-ru lu mu-sa-ru-um sa su-ha-ri-im KI.LA.BI 0.66666 ma-na 2.5 GIN a-ha-ma a-nu-qu-su su-ha-ra-am u am-tam mi-ma a-nim dan-a-sur i-ra-de8-a-ki-im a-pu-tum su-ha-ra-am a-na ma-ma-an la tu-si-ri-ma i-na qe-ra-be-tim li-ir-bi i-nu-mi dan-a-sur a-ni-sa-am u-si-a-ni sa-wi-ri-su u mu-sa-ra-am a-se-er 0.33333 ma-na KU.BABBAR sa a-di-nu-su-ni a-na dan-a-sur di-ni-ma SU.NIGIN sa 1 ma-na KU.BABBAR si-ma-am li-is-am lu-se-ri-am,"From Pūšu-kēn to Lamassī: 1 minas 15 shekels silver, its excise added, its shipping charges paid, under my seal, Dān-Aššur brings to you. As for the proceeds of the 1 or two xx textiles which you sent to me, your silver is exhausted. 21 minas fine copper, for the ikrībū of Bēlum, 2 s. of bronze, 14 e., x minas their weight, above half heavy half taziki divided, which to Kitaum, 5 e. talḫadiatum, 1/3 minas silver, both a š. and a musarrum belonging to the youth (Dān-Aššūr? or the other youth?) their worth 62.5 shekels, separately his anuqqum, a youth and a maiden, all this Dān-Aššur bring to you. Urgent, do not release the youth to anyone so that he may grow up among us. When Dān-Aššur departs from there, Give the š and m. in addition to the 1/3 minas silver which I gave to him so that in total he makes purchases worth about a mina of silver. Send him back up."
25f320df-f3a4-7000-2d14-599c34ef04e7,a-na PUZUR4-a-sur qi-bi-ma um-ma i-li-we-da-ku-ma 8 TUG sa a-ki-di-e 1 TUG qa-am-su-um 10 {TUG}a-bar-ni-u 0.66666 ma-na 5 GIN.TA 20 {TUG}ku-ta-nu 0.5 ma-na 4 TUG qa-dum a-na 25 ma-na KU.BABBAR a-na bu-ur-a-sur u su-ma-li-ba-a-sur ni-di-ma tup-pa-as-nu a-na 4 ha-am-sa-tim ni-ih-ri-im sa-pa-ar-tum na-ad-a-at i-na qa-qa-ad sal-mi-su-nu ra-ki-is bu-ur-a-sur qa-ta-tum su-ma la is-qu-lu si-ib-tam u-su-bu a-na 2 me-at TUG qa-tim 10 GIN.TA a-na KU.BABBAR na-am-gu5-ra-ku sa-pa-ar-tam KU.GI u URUDU u-se-ra-ba-ma u TUG-ti u-sar-su-um is-ti su-ma-li-bi4-a-sur na-am-gu5-ra-ku-ma,To Puzur-Aššur: Thus Ilī-wedāku:
